Date,Cloud Provider,Service,Department,Project,Region,Environment,Cost,Usage,Unit,Cost Center,Year,Month,Quarter,Month-Year,Optimization Status,Potential Savings
1/1/2023,AWS,EC2,Product,User Research,us-west-2,Production,731.76,7317.58,instance-hours,PRO-708,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EC2,Product,User Research,eu-west-1,Production,1234.17,12341.75,instance-hours,PRO-395,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,S3,Product,User Research,us-west-2,Staging,61.8,2686.8,GB-month,PRO-370,2023,1,1,2023-01,Reserved Instance Candidate,23.73
1/1/2023,AWS,RDS,Product,User Research,eu-west-1,Staging,190.97,583.41,units,PRO-372,2023,1,1,2023-01,Potential Waste,142.46
1/1/2023,AWS,Lambda,Product,User Research,us-east-1,Production,170.96,854805817.1,requests,PRO-414,2023,1,1,2023-01,Reserved Instance Candidate,65.81
1/1/2023,AWS,Lambda,Product,User Research,us-west-2,Development,27.91,139562337.5,requests,PRO-395,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,Lambda,Product,User Research,eu-west-1,Production,95.06,475296806.1,requests,PRO-411,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,CloudFront,Product,User Research,us-west-2,Production,66.98,1355.47,units,PRO-140,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EBS,Product,User Research,us-west-2,Production,261.83,769.16,units,PRO-981,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EBS,Product,User Research,eu-west-1,Testing,50.51,101.07,units,PRO-788,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,Data Transfer,Product,User Research,us-east-1,Development,38.25,399.04,units,PRO-631,2023,1,1,2023-01,Right-sizing Opportunity,11.92
1/1/2023,AWS,Data Transfer,Product,User Research,ap-southeast-1,Staging,33.76,105.16,units,PRO-603,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,ElastiCache,Product,User Research,us-west-2,Production,260.28,1555.57,units,PRO-207,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,ElastiCache,Product,User Research,ap-southeast-1,Staging,81.28,537.5,units,PRO-510,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EC2,Product,A/B Testing,us-west-2,Production,792.25,7922.52,instance-hours,PRO-422,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EC2,Product,A/B Testing,eu-west-1,Production,1127.85,11278.45,instance-hours,PRO-891,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EC2,Product,A/B Testing,ap-southeast-1,Staging,329.09,3290.86,instance-hours,PRO-101,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,S3,Product,A/B Testing,us-west-2,Production,166.33,7231.93,GB-month,PRO-292,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,S3,Product,A/B Testing,eu-west-1,Staging,69.32,3013.76,GB-month,PRO-610,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,RDS,Product,A/B Testing,us-west-2,Staging,187.01,402.55,units,PRO-548,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,RDS,Product,A/B Testing,ap-southeast-1,Production,668.41,2097.24,units,PRO-918,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,Lambda,Product,A/B Testing,us-east-1,Production,204.34,1021718090,requests,PRO-664,2023,1,1,2023-01,Reserved Instance Candidate,68.45
1/1/2023,AWS,Lambda,Product,A/B Testing,us-west-2,Production,64.53,322670056.7,requests,PRO-330,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,CloudFront,Product,A/B Testing,us-east-1,Production,82.54,197.57,units,PRO-610,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,CloudFront,Product,A/B Testing,eu-west-1,Development,24.34,113.95,units,PRO-594,2023,1,1,2023-01,Right-sizing Opportunity,7.08
1/1/2023,AWS,EBS,Product,A/B Testing,us-east-1,Staging,95.11,480.47,units,PRO-713,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EBS,Product,A/B Testing,us-west-2,Development,63.42,146.35,units,PRO-382,2023,1,1,2023-01,Right-sizing Opportunity,16.33
1/1/2023,AWS,Data Transfer,Product,A/B Testing,us-east-1,Development,77.47,549.8,units,PRO-102,2023,1,1,2023-01,Reserved Instance Candidate,26.56
1/1/2023,AWS,Data Transfer,Product,A/B Testing,us-west-2,Production,210.46,707.2,units,PRO-775,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,Data Transfer,Product,A/B Testing,eu-west-1,Production,240.9,879.51,units,PRO-453,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,Data Transfer,Product,A/B Testing,ap-southeast-1,Development,46.22,237.24,units,PRO-429,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,ElastiCache,Product,A/B Testing,eu-west-1,Production,284.34,662.1,units,PRO-520,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,ElastiCache,Product,A/B Testing,ap-southeast-1,Development,47.14,132.58,units,PRO-930,2023,1,1,2023-01,Right-sizing Opportunity,17.39
1/1/2023,AWS,EC2,Marketing,Marketing Automation,us-east-1,Testing,198.54,1985.41,instance-hours,MAR-911,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EC2,Marketing,Marketing Automation,ap-southeast-1,Production,828.16,8281.64,instance-hours,MAR-614,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,S3,Marketing,Marketing Automation,us-west-2,Production,205.41,8930.97,GB-month,MAR-965,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,S3,Marketing,Marketing Automation,eu-west-1,Staging,58.41,2539.48,GB-month,MAR-567,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,S3,Marketing,Marketing Automation,ap-southeast-1,Production,219.16,9528.51,GB-month,MAR-991,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,RDS,Marketing,Marketing Automation,us-west-2,Production,774.64,1597.49,units,MAR-446,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,RDS,Marketing,Marketing Automation,ap-southeast-1,Production,413.95,2420.79,units,MAR-790,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,Lambda,Marketing,Marketing Automation,us-west-2,Production,183.21,916049804.7,requests,MAR-835,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,Lambda,Marketing,Marketing Automation,ap-southeast-1,Staging,15.31,76528256.11,requests,MAR-732,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,CloudFront,Marketing,Marketing Automation,us-east-1,Staging,28.53,61.85,units,MAR-332,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,CloudFront,Marketing,Marketing Automation,eu-west-1,Production,137.16,427.92,units,MAR-993,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,CloudFront,Marketing,Marketing Automation,ap-southeast-1,Production,109.55,698.9,units,MAR-129,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EBS,Marketing,Marketing Automation,us-east-1,Development,45.11,293.37,units,MAR-483,2023,1,1,2023-01,Reserved Instance Candidate,16.58
1/1/2023,AWS,EBS,Marketing,Marketing Automation,us-west-2,Production,246.37,1162.64,units,MAR-798,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EBS,Marketing,Marketing Automation,ap-southeast-1,Production,326.58,747.81,units,MAR-734,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,Data Transfer,Marketing,Marketing Automation,us-west-2,Staging,42.09,340.1,units,MAR-753,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,Data Transfer,Marketing,Marketing Automation,eu-west-1,Production,191.36,13102.32,units,MAR-923,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,Data Transfer,Marketing,Marketing Automation,ap-southeast-1,Production,182.14,655.59,units,MAR-175,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,ElastiCache,Marketing,Marketing Automation,us-east-1,Production,218.78,734.38,units,MAR-754,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,ElastiCache,Marketing,Marketing Automation,ap-southeast-1,Production,359.43,719.3,units,MAR-973,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EC2,Marketing,Website,us-east-1,Production,1283.16,12831.58,instance-hours,MAR-685,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EC2,Marketing,Website,us-west-2,Production,423.12,4231.18,instance-hours,MAR-816,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EC2,Marketing,Website,eu-west-1,Testing,170.76,1707.65,instance-hours,MAR-774,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EC2,Marketing,Website,ap-southeast-1,Production,864.08,8640.78,instance-hours,MAR-985,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,S3,Marketing,Website,eu-west-1,Staging,75.72,3291.99,GB-month,MAR-608,2023,1,1,2023-01,Potential Waste,53.41
1/1/2023,AWS,RDS,Marketing,Website,eu-west-1,Development,101.33,863.75,units,MAR-294,2023,1,1,2023-01,Right-sizing Opportunity,20.3
1/1/2023,AWS,CloudFront,Marketing,Website,ap-southeast-1,Production,104.72,356.2,units,MAR-849,2023,1,1,2023-01,Reserved Instance Candidate,35.14
1/1/2023,AWS,EBS,Marketing,Website,us-east-1,Testing,47.48,279.15,units,MAR-525,2023,1,1,2023-01,Right-sizing Opportunity,13.66
1/1/2023,AWS,EBS,Marketing,Website,us-west-2,Production,337.28,1229.56,units,MAR-474,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EBS,Marketing,Website,eu-west-1,Testing,32.77,78.6,units,MAR-363,2023,1,1,2023-01,Right-sizing Opportunity,12.28
1/1/2023,AWS,Data Transfer,Marketing,Website,eu-west-1,Development,32.33,80.01,units,MAR-579,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,ElastiCache,Marketing,Website,us-east-1,Testing,34.15,79.15,units,MAR-841,2023,1,1,2023-01,Right-sizing Opportunity,8.11
1/1/2023,AWS,ElastiCache,Marketing,Website,eu-west-1,Development,43.74,154.51,units,MAR-192,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EC2,Marketing,Analytics,us-east-1,Staging,494.74,4947.42,instance-hours,MAR-565,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EC2,Marketing,Analytics,us-west-2,Development,241.82,2418.22,instance-hours,MAR-368,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EC2,Marketing,Analytics,eu-west-1,Development,134.06,1340.62,instance-hours,MAR-480,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EC2,Marketing,Analytics,ap-southeast-1,Production,1375,13749.96,instance-hours,MAR-125,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,S3,Marketing,Analytics,eu-west-1,Staging,92.14,4006.21,GB-month,MAR-763,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,S3,Marketing,Analytics,ap-southeast-1,Development,52.03,2262.17,GB-month,MAR-817,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,RDS,Marketing,Analytics,us-east-1,Production,443.95,5656.14,units,MAR-138,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,RDS,Marketing,Analytics,us-west-2,Production,533.23,9253.68,units,MAR-650,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,RDS,Marketing,Analytics,eu-west-1,Production,684.27,2021.25,units,MAR-860,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,Lambda,Marketing,Analytics,us-east-1,Staging,30.92,154588508.6,requests,MAR-844,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,Lambda,Marketing,Analytics,us-west-2,Production,169.27,846348085.6,requests,MAR-201,2023,1,1,2023-01,Reserved Instance Candidate,61.13
1/1/2023,AWS,CloudFront,Marketing,Analytics,us-west-2,Staging,38.61,331.5,units,MAR-555,2023,1,1,2023-01,Reserved Instance Candidate,12.13
1/1/2023,AWS,EBS,Marketing,Analytics,us-east-1,Staging,70.26,253.84,units,MAR-760,2023,1,1,2023-01,Reserved Instance Candidate,27.1
1/1/2023,AWS,EBS,Marketing,Analytics,us-west-2,Production,284.08,2757.87,units,MAR-225,2023,1,1,2023-01,Reserved Instance Candidate,106.66
1/1/2023,AWS,Data Transfer,Marketing,Analytics,us-east-1,Production,4.96,15.35,units,MAR-121,2023,1,1,2023-01,Reserved Instance Candidate,1.79
1/1/2023,AWS,Data Transfer,Marketing,Analytics,us-west-2,Production,124.47,251.69,units,MAR-905,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,Data Transfer,Marketing,Analytics,eu-west-1,Production,166.07,431.44,units,MAR-312,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,Data Transfer,Marketing,Analytics,ap-southeast-1,Development,22.48,181.08,units,MAR-892,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,ElastiCache,Marketing,Analytics,us-east-1,Testing,50.05,4394.78,units,MAR-979,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,ElastiCache,Marketing,Analytics,ap-southeast-1,Development,35.92,562.47,units,MAR-987,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EC2,Sales,CRM,us-east-1,Production,935.8,9357.98,instance-hours,SAL-908,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EC2,Sales,CRM,eu-west-1,Production,1120.41,11204.11,instance-hours,SAL-371,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EC2,Sales,CRM,ap-southeast-1,Development,308.86,3088.57,instance-hours,SAL-638,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,S3,Sales,CRM,us-east-1,Production,153.7,6682.76,GB-month,SAL-559,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,S3,Sales,CRM,eu-west-1,Production,265.79,11555.93,GB-month,SAL-615,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,S3,Sales,CRM,ap-southeast-1,Staging,64.82,2818.26,GB-month,SAL-844,2023,1,1,2023-01,Potential Waste,42.17
1/1/2023,AWS,RDS,Sales,CRM,eu-west-1,Production,490.34,1016.53,units,SAL-162,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,Lambda,Sales,CRM,us-west-2,Production,170.32,851604748.9,requests,SAL-829,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,Lambda,Sales,CRM,ap-southeast-1,Production,155.2,775979662.5,requests,SAL-722,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,CloudFront,Sales,CRM,us-east-1,Production,91.63,290.06,units,SAL-699,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,CloudFront,Sales,CRM,us-west-2,Production,109.69,220.55,units,SAL-643,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,CloudFront,Sales,CRM,eu-west-1,Staging,29.23,132.38,units,SAL-912,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,Data Transfer,Sales,CRM,us-east-1,Production,185.81,1523.48,units,SAL-447,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,Data Transfer,Sales,CRM,eu-west-1,Development,43.08,264.03,units,SAL-420,2023,1,1,2023-01,Right-sizing Opportunity,13.71
1/1/2023,AWS,ElastiCache,Sales,CRM,us-east-1,Production,331.36,716.82,units,SAL-168,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,ElastiCache,Sales,CRM,us-west-2,Production,189.28,854.1,units,SAL-862,2023,1,1,2023-01,Reserved Instance Candidate,63.57
1/1/2023,AWS,EC2,Sales,Sales Analytics,us-east-1,Staging,530.41,5304.08,instance-hours,SAL-675,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EC2,Sales,Sales Analytics,us-west-2,Staging,134.02,1340.24,instance-hours,SAL-520,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EC2,Sales,Sales Analytics,eu-west-1,Staging,308.71,3087.1,instance-hours,SAL-868,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EC2,Sales,Sales Analytics,ap-southeast-1,Testing,190.26,1902.61,instance-hours,SAL-152,2023,1,1,2023-01,Right-sizing Opportunity,67.97
1/1/2023,AWS,S3,Sales,Sales Analytics,eu-west-1,Staging,68.32,2970.56,GB-month,SAL-317,2023,1,1,2023-01,Potential Waste,40.17
1/1/2023,AWS,S3,Sales,Sales Analytics,ap-southeast-1,Production,188.77,8207.44,GB-month,SAL-967,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,RDS,Sales,Sales Analytics,us-east-1,Development,111.41,586.04,units,SAL-880,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,RDS,Sales,Sales Analytics,us-west-2,Production,532.48,2417.44,units,SAL-674,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,Lambda,Sales,Sales Analytics,eu-west-1,Testing,16.48,82396144.86,requests,SAL-949,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,CloudFront,Sales,Sales Analytics,us-east-1,Production,130.71,340.77,units,SAL-447,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,CloudFront,Sales,Sales Analytics,us-west-2,Production,117.44,1464.4,units,SAL-773,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,CloudFront,Sales,Sales Analytics,eu-west-1,Production,89.14,278.33,units,SAL-131,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,CloudFront,Sales,Sales Analytics,ap-southeast-1,Staging,39.62,203.86,units,SAL-564,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EBS,Sales,Sales Analytics,us-east-1,Production,305.17,839.34,units,SAL-895,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EBS,Sales,Sales Analytics,eu-west-1,Development,66.85,775.19,units,SAL-872,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,Data Transfer,Sales,Sales Analytics,us-west-2,Staging,64.09,258.45,units,SAL-552,2023,1,1,2023-01,Potential Waste,32.16
1/1/2023,AWS,Data Transfer,Sales,Sales Analytics,eu-west-1,Production,135,517.14,units,SAL-453,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,Data Transfer,Sales,Sales Analytics,ap-southeast-1,Production,149.49,436.52,units,SAL-598,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,ElastiCache,Sales,Sales Analytics,us-east-1,Production,289.16,2449.39,units,SAL-713,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,ElastiCache,Sales,Sales Analytics,us-west-2,Production,282.27,596.51,units,SAL-885,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,ElastiCache,Sales,Sales Analytics,eu-west-1,Production,250.51,1466.86,units,SAL-107,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,ElastiCache,Sales,Sales Analytics,ap-southeast-1,Production,257.47,3512.44,units,SAL-645,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EC2,Sales,Lead Scoring,us-west-2,Development,298.27,2982.74,instance-hours,SAL-925,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EC2,Sales,Lead Scoring,eu-west-1,Production,886.79,8867.89,instance-hours,SAL-859,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EC2,Sales,Lead Scoring,ap-southeast-1,Production,1255.08,12550.77,instance-hours,SAL-179,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,S3,Sales,Lead Scoring,us-west-2,Staging,62.07,2698.77,GB-month,SAL-826,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,S3,Sales,Lead Scoring,ap-southeast-1,Production,206.24,8966.85,GB-month,SAL-432,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,RDS,Sales,Lead Scoring,us-east-1,Testing,100.47,426.7,units,SAL-806,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,RDS,Sales,Lead Scoring,eu-west-1,Development,129.24,1000.1,units,SAL-703,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,RDS,Sales,Lead Scoring,ap-southeast-1,Production,645.17,1477.85,units,SAL-863,2023,1,1,2023-01,Reserved Instance Candidate,201.45
1/1/2023,AWS,Lambda,Sales,Lead Scoring,us-east-1,Production,218.82,1094075157,requests,SAL-272,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,Lambda,Sales,Lead Scoring,us-west-2,Staging,43.49,217436581.3,requests,SAL-643,2023,1,1,2023-01,Potential Waste,22.69
1/1/2023,AWS,Lambda,Sales,Lead Scoring,eu-west-1,Testing,27.44,137221721.9,requests,SAL-457,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,Lambda,Sales,Lead Scoring,ap-southeast-1,Testing,18.89,94432246.12,requests,SAL-760,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,CloudFront,Sales,Lead Scoring,us-west-2,Production,116.55,1092.69,units,SAL-716,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,CloudFront,Sales,Lead Scoring,eu-west-1,Development,20.86,444.58,units,SAL-891,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EBS,Sales,Lead Scoring,us-east-1,Staging,87.92,299.12,units,SAL-797,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EBS,Sales,Lead Scoring,eu-west-1,Staging,96.52,305.42,units,SAL-984,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,Data Transfer,Sales,Lead Scoring,us-east-1,Production,135.58,565.46,units,SAL-746,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,Data Transfer,Sales,Lead Scoring,us-west-2,Production,292.48,7794.41,units,SAL-619,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,Data Transfer,Sales,Lead Scoring,eu-west-1,Production,125.46,4413.21,units,SAL-477,2023,1,1,2023-01,Reserved Instance Candidate,48.42
1/1/2023,AWS,ElastiCache,Sales,Lead Scoring,us-east-1,Development,38.09,88.78,units,SAL-729,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,ElastiCache,Sales,Lead Scoring,us-west-2,Production,309.83,1052.55,units,SAL-910,2023,1,1,2023-01,Reserved Instance Candidate,96.79
1/1/2023,AWS,ElastiCache,Sales,Lead Scoring,ap-southeast-1,Testing,43.71,150.66,units,SAL-292,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EC2,Finance,ERP,us-east-1,Production,1279.99,12799.89,instance-hours,FIN-254,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EC2,Finance,ERP,eu-west-1,Development,256.27,2562.71,instance-hours,FIN-957,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EC2,Finance,ERP,ap-southeast-1,Development,214.83,2148.33,instance-hours,FIN-616,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,S3,Finance,ERP,us-west-2,Development,35.39,1538.53,GB-month,FIN-549,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,S3,Finance,ERP,eu-west-1,Staging,65.67,2855.14,GB-month,FIN-472,2023,1,1,2023-01,Potential Waste,48.46
1/1/2023,AWS,S3,Finance,ERP,ap-southeast-1,Production,186.42,8105.32,GB-month,FIN-518,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,RDS,Finance,ERP,eu-west-1,Staging,197.73,1136.53,units,FIN-437,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,RDS,Finance,ERP,ap-southeast-1,Staging,168.69,1130.42,units,FIN-841,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,Lambda,Finance,ERP,ap-southeast-1,Production,96.28,481419555.9,requests,FIN-779,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,CloudFront,Finance,ERP,us-east-1,Production,99.15,204.78,units,FIN-815,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,CloudFront,Finance,ERP,eu-west-1,Development,23.79,461.8,units,FIN-672,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,CloudFront,Finance,ERP,ap-southeast-1,Development,18.52,45.35,units,FIN-786,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,Data Transfer,Finance,ERP,us-east-1,Staging,40.61,156.7,units,FIN-118,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,Data Transfer,Finance,ERP,us-west-2,Production,192.82,1677.39,units,FIN-884,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,Data Transfer,Finance,ERP,eu-west-1,Production,192.89,2491.93,units,FIN-179,2023,1,1,2023-01,Reserved Instance Candidate,76.37
1/1/2023,AWS,Data Transfer,Finance,ERP,ap-southeast-1,Development,30.47,117.76,units,FIN-652,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,ElastiCache,Finance,ERP,eu-west-1,Production,227.86,591.1,units,FIN-234,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,ElastiCache,Finance,ERP,ap-southeast-1,Production,263.24,2669.36,units,FIN-809,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EC2,Finance,Financial Reporting,eu-west-1,Production,609.76,6097.6,instance-hours,FIN-520,2023,1,1,2023-01,Optimized,0
1/1/2023,AWS,EC2,Finance,Financial Reporting,ap-southeast-1,Development,124.58,1245.8,instance-hours,FIN-554,2023,1,1,2023-01,Right-sizing Opportunity,47.99
